hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,rssi_19,rssi_20,rssi_21,rssi_22,rssi_23,rssi_24,rssi_25,rssi_26,rssi_27,rssi_28,rssi_29,rssi_30,rssi_31,rssi_32,location_id,rssi_variance
HDOK,PLOK,17472,1,1,-111,4,11,2,33,-111,-112,-113,-112,-111,-116,-113,-112,-118,-111,-110,-112,-113,-112,-111,-111,-113,-111,-112,-113,-110,-111,-112,-115,-112,-111,-112,-113,-113,-111,-113,-111,-111,302,0.6335999999999999
HDOK,PLOK,17472,2,2,-112,3,11,2,33,-117,-112,-115,-113,-114,-118,-117,-115,-116,-113,-116,-115,-116,-113,-115,-114,-115,-115,-116,-113,-114,-115,-113,-118,-113,-113,-113,-113,-113,-113,-113,-115,-114,302,1.2416000000000003
HDOK,PLOK,17472,3,3,-112,3,11,2,33,-114,-113,-116,-114,-114,-116,-117,-116,-116,-113,-113,-116,-118,-113,-113,-113,-114,-113,-114,-113,-109,-112,-113,-115,-113,-115,-113,-115,-115,-115,-112,-112,-112,302,1.2735999999999998
HDOK,PLOK,17472,4,4,-111,4,11,2,33,-117,-112,-117,-113,-111,-116,-115,-112,-115,-112,-111,-112,-115,-111,-111,-111,-112,-111,-111,-112,-112,-112,-112,-117,-111,-108,-111,-115,-112,-113,-112,-111,-112,302,1.7216
HDOK,PLOK,17472,5,5,-111,4,11,2,33,-111,-113,-112,-112,-111,-116,-113,-112,-115,-111,-110,-112,-113,-111,-112,-112,-112,-112,-112,-112,-111,-112,-111,-117,-111,-111,-111,-107,-113,-111,-111,-110,-111,302,0.45760000000000006
HDOK,PLOK,17472,6,6,-112,3,11,2,33,-113,-111,-113,-112,-113,-117,-113,-113,-115,-113,-111,-107,-111,-111,-111,-112,-112,-112,-113,-112,-111,-111,-110,-117,-110,-111,-111,-111,-112,-113,-112,-112,-112,302,0.6335999999999999
HDOK,PLOK,17472,7,7,-111,4,11,2,33,-111,-110,-115,-112,-111,-117,-113,-110,-115,-112,-111,-112,-111,-112,-111,-111,-112,-111,-111,-111,-112,-111,-111,-117,-112,-111,-112,-112,-115,-112,-112,-113,-111,302,0.8223999999999999
HDOK,PLOK,17472,8,8,-111,5,11,2,33,-117,-110,-111,-109,-110,-117,-112,-109,-112,-110,-109,-112,-111,-110,-110,-110,-110,-112,-113,-110,-111,-111,-111,-117,-110,-111,-110,-113,-112,-111,-111,-110,-111,302,0.7456
HDOK,PLOK,17472,9,9,-108,6,11,2,33,-109,-109,-112,-108,-110,-117,-107,-108,-113,-109,-109,-110,-109,-108,-110,-111,-110,-110,-112,-109,-108,-110,-108,-115,-108,-107,-107,-111,-109,-107,-108,-107,-107,302,1.5136
HDOK,PLOK,17472,10,10,-109,5,11,2,33,-115,-111,-112,-109,-110,-115,-112,-110,-117,-109,-110,-111,-111,-110,-110,-111,-111,-111,-113,-112,-110,-111,-110,-117,-109,-110,-110,-111,-113,-110,-110,-111,-110,302,0.8543999999999999
