hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,rssi_19,rssi_20,rssi_21,rssi_22,rssi_23,rssi_24,rssi_25,rssi_26,rssi_27,rssi_28,rssi_29,rssi_30,rssi_31,rssi_32,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance,rssi_skewness,rssi_kurtosis
HDOK,PLOK,17472,1,1,-86,9,11,2,33,-71.0,-71.0,-71.99552965895323,-71.6642334003133,-71.49800675523633,-73.00441713801457,-73.00367543105932,-72.5696252975067,-72.87834023753175,-72.6651604100269,-72.59682741680652,-72.72870126839364,-72.9257216812334,-73.17371024999258,-73.53809452968865,-74.06836383937012,-74.66874355094836,-75.32852621774178,-76.10036924475938,-76.5609355553182,-76.9214096864909,-77.356929981248,-77.65066431527464,-78.42395584722581,-78.59871223965195,-78.76027299930749,-78.91013126160288,-79.1398067302548,-79.3981850958969,-79.68302034351946,-79.95009341788808,-80.15958003153048,-80.3160847786082,point3,-75.40114632155739,-74.66874355094836,-71.0,9.592464749128906,-0.2094640042465129,-1.5482285060803502
HDOK,PLOK,17472,2,2,-74,9,11,2,33,-76.0,-68.079207136563,-69.03531026869162,-68.3579917467121,-68.26840310664504,-69.62011686084038,-69.68390521555544,-69.44057024129557,-69.89270181728445,-69.67789204061853,-69.60825110661607,-69.64506869843927,-69.67585668356433,-69.70200390537735,-69.64900269727451,-69.6739458030478,-69.69586298834336,-69.77914879192961,-70.09716054567586,-70.09149586647246,-70.03039133373709,-70.08266335592687,-70.0783605445634,-70.42706913287283,-70.40619884777875,-70.38690445134944,-70.41526407347877,-70.5318978150892,-70.5966270527905,-70.61403057515088,-70.63034882319225,-70.97754928203011,-70.89696021813636,point3,-70.05297457657709,-69.89270181728445,-76.0,1.5640382676420537,-3.1243817268724583,15.355862072521445
HDOK,PLOK,17472,3,3,-77,9,11,2,33,-73.0,-73.0,-74.99105931790645,-74.32846680062659,-73.99601351047266,-75.00082076064814,-75.1685986722572,-74.85522242208648,-75.76277777937152,-75.44921984206482,-75.19760756878435,-75.08505325816203,-75.16441894542054,-74.98982474775354,-74.8395932251993,-74.77992877062921,-74.79472183864497,-74.80783147089554,-74.75862495407434,-74.71439540626109,-74.61841947685897,-74.58508021562737,-74.55462549028844,-74.92971957766933,-74.88428545202092,-74.84228199937385,-74.8033210261925,-74.9024440682036,-74.99492618416016,-74.95200010244659,-74.86947226527151,-74.87488698189846,-74.83923359842795,point3,-74.76772350696056,-74.85522242208648,-73.0,0.28928741883497583,2.0427958096826355,5.689783977982909
HDOK,PLOK,17472,4,4,-76,9,11,2,33,-81.0,-73.079207136563,-74.53307509816823,-74.02289236310915,-74.01716347215648,-75.21852513297897,-75.34974705593326,-75.15470005324048,-76.4052854792138,-76.01880695069255,-75.7086800823677,-75.5480938321153,-75.58729375704041,-75.45925372091033,-75.27358036889444,-75.18307525787093,-75.1035495842629,-75.09693662085547,-75.03012017184281,-74.9700618397919,-74.85977309580487,-74.81342235668112,-74.77108191549783,-75.13527104099055,-75.03092326226248,-74.93445465149735,-74.84497365124619,-74.80684502174256,-74.81536130530192,-74.78018254875224,-74.70491891769956,-74.63419331420644,-74.56759668846868,point3,-75.16542562873214,-75.03012017184281,-81.0,1.4031120645135056,-3.599589353481615,18.032344144217884
HDOK,PLOK,17472,5,5,-75,9,11,2,33,-73.0,-73.0,-73.99552965895323,-73.6642334003133,-73.99851348976236,-75.60522279533195,-75.50359636770035,-75.14181082771644,-74.9967739077564,-74.7701526020333,-74.5883019928714,-74.62699445489714,-74.48586325329376,-74.28533955101469,-74.26379645017514,-74.24505014441083,-74.16135855272947,-74.27877929079163,-74.44453390351231,-74.36031431515035,-74.28416068676407,-74.32275189347223,-74.20184749599515,-74.44357591842125,-74.37303033539179,-74.30781155954988,-74.24731684265488,-74.1910328606667,-74.18261014215709,-74.13158643767957,-74.08374454404377,-74.08027054691976,-74.03624737494658,point3,-74.31218641203264,-74.27877929079163,-73.0,0.27459025089526684,0.0023896699297517037,2.199677069169064
HDOK,PLOK,17472,6,6,-76,9,11,2,33,-82.0,-73.08910802863338,-74.04028284490892,-73.69409344578241,-75.52242116188427,-76.6223263957344,-76.34991227431897,-75.86582872287316,-75.62882444460782,-75.33046937003495,-75.0910565227543,-75.08249879114554,-74.90185554688166,-74.74844118872846,-74.6919339714713,-74.64276270404409,-74.53233709100883,-74.68992888275947,-74.70881589099815,-74.60918806601163,-74.51910189356026,-74.54502731828623,-74.46460521314104,-74.59233708109296,-74.465653109394,-74.39603476292366,-74.33145915404336,-74.31650237608766,-74.30254765430782,-74.24634924689346,-74.19365534202021,-74.14413862098982,-74.0975126980517,point3,-74.92293969137496,-74.59233708109296,-82.0,2.0494982335329492,-3.8107939186793245,18.12032210538361
HDOK,PLOK,17472,7,7,-79,9,11,2,33,-75.0,-75.99009910792962,-77.48832191221254,-76.99303231764004,-77.24502937087566,-78.4006352512659,-78.16544656026,-77.7080194734226,-77.49106069387378,-77.20834094033118,-76.98147454204714,-76.98321561333225,-76.8979280448792,-76.74483050111279,-76.6885958903244,-76.63966183871189,-76.59666411877271,-76.75014780826741,-77.13083792505822,-77.06490752057209,-76.9493090899577,-76.95204185882285,-76.90248596452462,-77.20967554369831,-77.15056035244463,-77.09590887404356,-77.04521602262022,-77.08829973827909,-77.08440656598715,-77.08076484541893,-77.07735022059188,-77.48897413221252,-77.87656734079613,point3,-77.06575181758446,-77.07735022059188,-78.4006352512659,0.33206714588072267,0.9337537692376102,4.738002498951349
HDOK,PLOK,17472,8,8,-78,8,11,2,33,-82.0,-75.06930624449262,-75.5325728629977,-75.35534117996596,-75.26641585315227,-76.61852865053481,-76.68258369074309,-76.29493334836822,-76.38449345152797,-76.2273621345914,-76.10127325864855,-75.99777269998073,-75.91122239880946,-75.83771807842226,-75.77447046702599,-75.7194338652421,-75.67107391318565,-75.7559428158069,-76.19719180712508,-76.12739282148603,-76.06427869189362,-76.00690296771286,-75.9544914307892,-76.25906100167695,-76.19753241055852,-76.09314988528193,-75.99632820726242,-75.95136984788316,-75.90942355445863,-75.87018648297287,-75.79111761132663,-75.75829946970461,-76.17566912310176,point3,-76.13796485535545,-75.99632820726242,-82.0,1.18859463255194,-4.8704484659623954,26.39660936437039
HDOK,PLOK,17472,9,9,-76,10,11,2,33,-79.0,-77.01980178414075,-76.51218032295799,-75.67616711678194,-76.00746075350077,-77.00996938180482,-76.6724639053138,-76.28627593606078,-76.2499121365442,-76.1080549541549,-76.09695429581987,-76.36979016998752,-76.51120028449824,-76.71196085832396,-76.80920765434553,-76.8227660310665,-76.70024069255906,-76.65552138142665,-76.7983279329638,-76.4602723217286,-76.09861092319458,-75.87765303721547,-75.57170813580737,-75.59328525670605,-75.36881768120831,-75.16129936664491,-75.06132533571073,-75.10368213399238,-75.23138199680452,-75.26454401398426,-75.29563806556104,-75.5322736241017,-75.51058241595257,point3,-76.15604030002615,-76.1080549541549,-79.0,0.6210109574258865,-1.2154172701599981,3.4949128105435103
HDOK,PLOK,17472,10,10,-78,9,11,2,33,-91.0,-87.0396035682815,-91.0020089406821,-88.67185298385156,-86.25143920696992,-85.3977444682283,-84.32346253400388,-82.97616311669299,-82.47109657002413,-81.50968027840084,-80.53273560731667,-79.73080666244626,-79.32043991115543,-78.56860084061198,-77.84617265962672,-77.21753244323602,-76.73237384870242,-76.23856302678551,-75.79764869480982,-75.45963268469272,-75.09800709456019,-74.87708176124367,-74.67527104024937,-75.0442870677019,-75.09099145308087,-75.22916900928877,-75.54236359832262,-76.10450255040719,-76.49670874341203,-76.5184232403767,-76.45422642717593,-76.26945057133517,-76.05470998679593,point3,-79.4406894118324,-76.73237384870242,-91.0020089406821,23.955074538770013,-1.108122000807372,0.05377072101227798
