hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,rssi_19,rssi_20,rssi_21,rssi_22,rssi_23,rssi_24,rssi_25,rssi_26,rssi_27,rssi_28,rssi_29,rssi_30,rssi_31,rssi_32,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance,rssi_skewness,rssi_kurtosis
HDOK,PLOK,17472,21,21,-88,8,9,2,33,-83.0,-83.0,-84.49329448842984,-83.66356618422954,-83.49750651222423,-83.19680518063251,-82.99584276478039,-82.9964435116133,-82.8698716712257,-83.33861531367566,-83.81748682100921,-83.74065725848823,-84.19687108178641,-84.01965911239672,-84.09367472826094,-84.0159543463185,-83.94766244924055,-83.8871420990718,-83.8331046244332,-83.84283500168193,-84.13154535518964,-84.34009541674493,-84.68675824937729,-84.85367764196138,-84.76309094795235,-84.72684421967647,-84.924505226181,-84.88278781026958,-84.88795574460585,-84.89278989304736,-85.02415839525898,-85.3550223472069,-85.38130646853996,point3,-84.09992517774275,-84.01965911239672,-83.0,0.5250919170459574,0.05576888545757706,-1.0232982860477202
HDOK,PLOK,17472,22,22,-83,8,9,2,33,-77.0,-77.0,-80.98211863581291,-79.65693360125319,-78.99202702094534,-78.5920253028391,-78.49261494179667,-78.42142896109254,-78.36789753800991,-78.32614347656497,-79.01175943580589,-78.91667162174977,-78.83715631236204,-78.76962657881025,-79.24001900216491,-79.50721650769084,-79.4731216906698,-79.44290682838975,-79.4159285500154,-79.44998123439481,-79.59273734545764,-79.66860348327651,-79.94611451894819,-80.30148559310346,-80.23788377015927,-80.17908443991627,-80.49459576320963,-80.47227760147562,-80.40736426791635,-80.38978854005818,-80.50014463383532,-80.47939700138511,-80.45986062071123,point3,-79.42499741878245,-79.4731216906698,-77.0,0.9213023939019409,0.7497519819753431,0.45142082926525884
HDOK,PLOK,17472,23,23,-81,8,9,2,33,-75.0,-75.0,-75.49776482947661,-75.66490061639705,-75.74876036551144,-75.59840827213858,-75.49792611014517,-75.42597263195874,-75.37186405545302,-75.78363471306241,-76.21678866543805,-76.1024316648803,-76.18028988822907,-76.2464123131815,-76.30330809040845,-76.28175394819081,-76.26281460145651,-76.30989330389419,-76.35192898580777,-76.50631750533385,-76.86984928475401,-77.20032835880049,-77.45016193314733,-77.57862144601772,-77.5503450064195,-77.57170356454937,-77.6840279314102,-77.65316182389499,-77.66845406375113,-77.63961361888278,-77.69712885446873,-77.79265946876583,-77.76035701989397,point3,-76.5293206950218,-76.30330809040845,-75.0,0.8222212469040969,-0.039827318030147045,-1.4025962684236053
HDOK,PLOK,17472,24,24,-76,8,9,2,33,-74.0,-73.00990089207038,-73.0049725762173,-74.00166953155113,-74.0012517256587,-73.80019902591658,-74.67332740354422,-74.57602732697438,-74.37583466482003,-74.2196860658277,-74.29984896483639,-74.17768573878162,-74.07552915003288,-74.06943654426524,-74.06419409375414,-73.98856870963378,-73.92211766011819,-73.9909542133684,-73.99150520905015,-74.16690724860547,-74.43747526751619,-74.79126381167131,-74.90623343833965,-74.91095734884637,-74.81757147381305,-74.87373668663514,-74.87957717897554,-74.74963900726762,-74.7606775278667,-74.68471311097254,-74.69804300015056,-74.75205242756702,-74.72140479633609,point3,-74.31493823699952,-74.29984896483639,-74.91095734884637,0.23451395300364059,0.9543314998693,1.0653174836759178
HDOK,PLOK,17472,25,25,-77,9,9,2,33,-73.0,-80.920792863437,-80.96021939026161,-78.31118640743753,-76.98204412481476,-75.98164293112951,-75.4809781810559,-75.1224611123696,-74.85285846453985,-74.64257065833253,-75.09021634676189,-74.89377231443159,-74.7294998662407,-74.58998868604597,-74.92294399526341,-74.85735634111927,-74.93416422469377,-74.74678036615487,-74.64038072641954,-74.54474282605595,-74.5702292046514,-74.59339833394309,-74.82277174263706,-75.13397728276358,-75.02969272823263,-74.93328256768596,-75.2139073647906,-75.11400690808053,-74.97670904460186,-74.8482789583096,-74.93925071776404,-74.94177079634566,-74.94414375213313,point3,-75.40200058268195,-74.93416422469377,-80.96021939026161,2.6269133558189885,-2.606129703524732,6.956492621980928
HDOK,PLOK,17472,26,26,-77,9,9,2,33,-74.0,-74.99009910792962,-75.99055708273593,-74.99534778500258,-74.49600528294489,-74.19560540022142,-73.99484444637315,-73.8510831197174,-73.74297547936452,-74.6800959370114,-75.32934979364455,-75.11043137073575,-75.1875956715598,-75.0111319088932,-75.08579132756815,-75.00863116787188,-74.8736120762356,-74.81782078809518,-74.70709394418036,-74.72417102862252,-75.07550685004209,-75.17925710737673,-75.48223970929791,-75.65946263933918,-75.52949833331057,-75.40934746661787,-75.575438297433,-75.45922410246078,-75.3948863031179,-75.29155895403508,-75.44834666036314,-75.51271430724573,-75.73633210596005,point3,-75.01654713803966,-75.08579132756815,-75.99055708273593,0.3091772511765992,0.7620368507437574,0.012465623038522722
HDOK,PLOK,17472,27,27,-77,8,9,2,33,-74.0,-74.0,-74.99552965895323,-74.33144948407289,-74.24850313460607,-73.99780201777762,-73.83025536333489,-73.854784538975,-73.74620673102905,-73.66151695064465,-74.20994785621217,-74.09623377290593,-74.00114261316489,-73.92038482287406,-74.07739551174969,-74.00083198832493,-73.93355660790388,-73.93779986705093,-73.88067673358127,-73.94593580746837,-74.34083908617986,-74.59201646438092,-74.92556624668629,-75.03007513801424,-74.93086813935396,-74.88665201465953,-74.98440798503633,-74.89486346878553,-74.85540856518512,-74.77535697849537,-74.82713317448514,-74.83430425484066,-74.75955271052406,point3,-74.34263629355324,-74.20994785621217,-74.0,0.20319486754559568,-0.25908170544518616,-1.6335808095640858
HDOK,PLOK,17472,28,28,-76,9,9,2,33,-74.0,-73.00990089207038,-73.5027374056939,-73.66821839922696,-74.25175459654234,-74.20120193330071,-74.1674169637463,-73.99871781476836,-74.12590428089015,-73.99812121177882,-73.99831422269897,-73.90449002514951,-73.82603139014716,-73.9207302967323,-73.92671514953292,-73.86085950387118,-73.80299299751687,-74.13488826663074,-74.24849568994604,-74.52551912021639,-74.55208168755323,-74.79187088583117,-74.80270446871049,-74.76226463593447,-75.11596287553195,-75.30045417193881,-75.24029978165844,-75.13920839232819,-75.22125147047596,-75.16856058621833,-75.1191554772392,-75.11421251898484,-75.02805415654821,point3,-74.37663912937616,-74.20120193330071,-75.30045417193881,0.3517343880435096,-0.00869893975387133,-0.8642057928814006
HDOK,PLOK,17472,29,29,-77,9,9,2,33,-74.0,-74.0,-74.0,-75.66391958120204,-75.49777147041438,-74.99621558332187,-74.66101958594659,-74.42099173018742,-74.24049224740773,-74.21319788678326,-74.29402732680668,-74.17241123361264,-74.0707121739293,-74.0650081325289,-74.06010002655663,-73.98476558128496,-73.91857017598284,-74.0514960525987,-74.04835933229289,-74.22044664808539,-74.37605265081878,-74.73315251478228,-74.79909474146866,-74.80921624368465,-74.76967095134556,-74.82811143322544,-74.83606238771011,-74.75321182494604,-74.80818323563918,-74.77331417684375,-74.74061953385078,-74.66841295223244,-74.72267777114126,point3,-74.49082682383731,-74.42099173018742,-74.0,0.1892970055922519,-0.7249151186998916,0.2792297542672424
HDOK,PLOK,17472,30,30,-75,8,9,2,33,-74.0,-74.0,-74.49776482947661,-74.33211670015665,-74.99976347940719,-74.9998109730619,-74.8319269834256,-74.56720192572051,-75.1302718878298,-74.88849939927218,-74.79722243433027,-74.62831474085573,-74.48706901302072,-74.60911053014755,-74.48762288397415,-74.31084363172,-74.2899488923238,-74.59074580854411,-74.67658610144623,-75.04525541013021,-74.98673952803938,-75.04136483793732,-74.93510726197523,-74.78723808785114,-74.89537273959057,-75.09034204093152,-74.94739379620182,-75.13026378302435,-75.3008820669588,-75.11532054693251,-74.98360914664971,-74.81835603223318,-74.6627504344122,point3,-74.75347927053276,-74.81835603223318,-74.0,0.10271989838577607,0.6836013284230057,-0.04961910758675536
