hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,rssi_19,rssi_20,rssi_21,rssi_22,rssi_23,rssi_24,rssi_25,rssi_26,rssi_27,rssi_28,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance,rssi_skewness,rssi_kurtosis
HDOK,PLOK,17472,1,1,-86,9,10,2,29,-89.0,-83.05940535242226,-83.02983545730379,-83.0199066969794,-84.51644518260728,-84.4127422919444,-84.17552063836202,-84.00565045705054,-84.25897991234358,-84.1160935943152,-84.00143551355154,-84.47121375689089,-85.29777407383848,-85.11242270196537,-84.95293504901869,-84.88521612486119,-85.29624856206475,-85.34119207912586,-85.32040943523832,-85.5349378737549,-85.50499078020897,-85.63949780540221,-86.02262830051343,-85.92072934089732,-85.87573455583818,-86.21413630783482,-86.4355133610054,-86.5061093273218,-86.43970433885822,18,-85.11611754729375,-85.29624856206475,-89.0,1.5152269291703753,-0.7056794641336879,2.0855771727520573
HDOK,PLOK,17472,2,2,-89,8,10,2,29,-93.0,-87.05940535242226,-88.02536511625702,-88.34970792977353,-89.76371254636719,-89.81115938640815,-89.67495296570436,-89.43291164827683,-89.25089805460951,-89.10892897670794,-89.20047012870019,-89.08764678716462,-88.99330049266399,-88.99384091258158,-88.99430592292053,-89.13683761511588,-89.46373673835434,-89.94502339472055,-89.88746026275047,-89.77741706750813,-89.73389541240181,-89.58650992933637,-89.60803300633691,-89.47664166274564,-89.40448020196295,-89.48026720052903,-89.45805174592641,-89.39225855256994,-89.28678287513836,18,-89.39255178917084,-89.43291164827683,-93.0,0.8108752125773588,-1.5370713686405877,9.451896905807075
HDOK,PLOK,17472,3,3,-91,9,10,2,29,-95.0,-89.05940535242226,-90.02536511625702,-93.67754709217759,-94.0084953854069,-93.80598814899726,-93.50273433016689,-92.85206068641982,-92.36275807700699,-91.98110614171178,-92.70216833844351,-92.35422881634759,-92.06327125230736,-91.89683619608677,-91.67812542127119,-91.84312601460866,-91.98810990758987,-92.30818309783088,-92.10667551473243,-91.92554931728648,-91.7617701134267,-91.61288189318368,-91.58098002874942,-91.4509516000694,-91.33117694367796,-91.36294595843592,-91.34615736772234,-91.2402892558597,-91.14151396810885,18,-92.0679448736657,-91.92554931728648,-95.0,1.3375956989882147,-0.16218456263530712,1.50070272513276
HDOK,PLOK,17472,4,4,-88,7,10,2,29,-90.0,-86.0396035682815,-86.0198903048692,-86.01327113131961,-87.76172355686056,-87.60876843714455,-87.17071518001354,-86.8570330810601,-86.87519325354741,-86.66237058897266,-86.59432419853307,-86.6324506778243,-86.751076699265,-86.69049063113249,-86.63835867381233,-86.59299465591658,-87.09088951551034,-87.34053614396892,-87.25888159510056,-87.18548595552573,-87.06313725754696,-87.00582306858507,-87.16167663127072,-87.10315196803587,-87.09811107227634,-87.37845008671718,-87.45345722533654,-87.43299540085822,-87.45799487014094,18,-87.0668570837733,-87.09088951551034,-90.0,0.5045858523600045,-2.2354344353015745,9.32165223056424
HDOK,PLOK,17472,5,5,-88,6,10,2,29,-93.0,-86.06930624449262,-86.03480803352109,-86.02322447980931,-88.01943941363818,-87.81473460156843,-87.51001211576762,-87.29180579635718,-87.25473957408744,-87.11233450783652,-86.99806260404159,-87.3741752109559,-87.42846144666194,-87.39389933812494,-87.2886601103536,-87.26814690524014,-87.85509730808838,-87.92821396674587,-87.871674728286,-87.82085412336751,-87.77490075863844,-87.73312552388673,-88.00727804396925,-87.90615242227751,-88.15508179457309,-88.43271470655483,-88.59772465185989,-88.6158769429817,-88.58872267167365,18,-87.76445613880551,-87.77490075863844,-93.0,1.4358288221113837,-2.728258176448103,12.26614109038132
HDOK,PLOK,17472,6,6,-88,8,10,2,29,-90.0,-86.0396035682815,-86.0198903048692,-86.01327113131961,-88.01197692412357,-87.80877059003419,-87.50504955558526,-87.28756035756804,-87.25103340620983,-87.10904896675116,-86.995114591849,-86.90159110402614,-86.73664042662111,-86.59655324869121,-86.47601367571595,-86.4421864657325,-86.882999115003,-87.01819665814749,-86.8952645474468,-86.78476634478443,-86.68485088299497,-86.59401984382757,-86.71925645732097,-86.63264121305201,-86.79719943674031,-87.09183171768836,-87.18009680388028,-87.17197010750364,-87.12029745661658,18,-86.99198947939257,-86.8952645474468,-90.0,0.5327051749334045,-2.409176227832129,9.207115949389442
HDOK,PLOK,17472,7,7,-82,8,10,2,29,-87.0,-83.0396035682815,-83.0198903048692,-83.01327113131961,-84.51147018959756,-84.40876628425492,-84.17221226490713,-83.8583138276998,-83.87631131514038,-83.54986803412034,-83.18518441096397,-83.73167608075545,-84.36215597285221,-83.92961433306189,-83.48192918369328,-83.16342749485064,-83.28688089701613,-83.07697157433499,-82.82863565579288,-82.72202206796334,-82.5136544265643,-82.75551525508752,-82.97645011779348,-82.72573915451078,-82.54366737185173,-82.66034287634645,-82.81482355113978,-82.82317946164774,-82.69870430159101,18,-83.40449245200026,-83.07697157433499,-87.0,0.8035412703582296,-2.3571613646740226,7.756806337166527
HDOK,PLOK,17472,8,8,-89,7,10,2,29,-95.0,-89.05940535242226,-89.02983545730379,-89.0199066969794,-90.51644518260728,-90.21194094040631,-89.8405212621665,-89.43004793989826,-89.3754217031137,-89.10582624921102,-88.99222294923831,-89.18091911960502,-89.51219958097865,-89.30955144248016,-89.13518059398564,-88.983447133394,-89.32065708115765,-89.30017903135067,-89.16007085003352,-89.20904061605381,-89.0853732721969,-89.0807707622009,-89.33682757512148,-89.21909941980661,-89.15952369660171,-89.38944573900828,-89.55645715304402,-89.53134755513908,-89.41973938556801,18,-89.53349668072666,-89.30017903135067,-95.0,1.1846599581401118,-4.610789383404619,22.954794198451367
HDOK,PLOK,17472,9,9,-93,8,10,2,29,-95.0,-89.05940535242226,-90.02536511625702,-90.34970792977353,-92.0139659136302,-92.01116153929779,-91.84137161104343,-91.43077540797395,-91.24903316723682,-91.10727574234703,-91.19898673375044,-91.18028543691162,-91.16464684621677,-91.15136550617193,-91.13993742916159,-91.20105650759751,-91.65807778114629,-92.1269532799623,-92.11922031964689,-92.11226950580955,-92.10598439204628,-92.10027072767262,-92.2512080798292,-92.23855234769331,-92.22689462035365,-92.40611667221958,-92.43358760526066,-92.45914642394504,-92.43890246659609,18,-91.71729394696457,-92.01116153929779,-95.0,0.995895395217183,-0.3712365570782875,4.132713147977906
HDOK,PLOK,17472,10,10,-91,9,10,2,29,-89.0,-89.0,-89.0,-89.0,-91.00202693810408,-91.0016199261933,-90.83343218487099,-90.56848961601884,-90.3692544210333,-90.21385263840968,-90.19188321468823,-90.07986689392656,-89.9861954546338,-89.90664338616345,-89.83819192255046,-89.8496905749887,-90.33033047489936,-90.62854851135103,-90.52935059370974,-90.44018600079144,-90.35956096561398,-90.2862664464583,-90.42752230814821,-90.35560447826708,-90.28935793933806,-90.46561299106264,-90.53658828336314,-90.60262334028195,-90.70832467719254,18,-90.20003531662272,-90.35560447826708,-89.0,0.3137793008309451,1.0963532752350333,0.634170299426752
