hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,rssi_19,rssi_20,rssi_21,rssi_22,rssi_23,rssi_24,rssi_25,rssi_26,rssi_27,rssi_28,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance,rssi_skewness,rssi_kurtosis
HDOK,PLOK,17472,1,1,-79,9,10,2,29,-83.0,-77.05940535242226,-77.02983545730379,-77.0199066969794,-79.01695191713331,-78.81274659772369,-78.50835792904017,-78.29039065009414,-78.2535041847949,-78.11123932747475,-77.99707993331074,-77.90337173752583,-77.82501010671153,-77.75846015437757,-77.70119650645204,-77.7224305361358,-78.21162478645302,-78.45356092592786,-78.3650218274535,-78.28543797266568,-78.21347609988837,-78.14805707897078,-78.29650704535553,-78.23118969613068,-78.21989177151458,-78.39944645785837,-78.42722593132063,-78.4079477689476,-78.34587076453748,40,-78.2763843177415,-78.23118969613068,-83.0,1.010365321791636,-3.5686525112736476,17.088826291277144
HDOK,PLOK,17472,2,2,-79,9,10,2,29,-83.0,-77.05940535242226,-77.02983545730379,-77.0199066969794,-79.01695191713331,-79.01354794926178,-78.84335730523568,-78.57698049359709,-78.37666675678851,-78.2204237205804,-78.19777923907341,-78.08520879442561,-77.99107397996029,-77.91112838221642,-77.84233830195568,-77.8535422980553,-78.19948437800286,-78.63378415119875,-78.53426732100019,-78.44481607177879,-78.36393183422328,-78.2904016796521,-78.3793900711503,-78.30989711828332,-78.24588423559477,-78.37670440325712,-78.4055358433767,-78.3421123799975,-78.28293808534717,40,-78.37404462820179,-78.30989711828332,-83.0,1.0024605091397274,-3.3351366099207533,15.872441044988795
HDOK,PLOK,17472,3,3,-78,9,10,2,29,-83.0,-77.05940535242226,-77.52760028678041,-78.01759122961688,-79.01420243422301,-79.4129532693121,-79.51152764977624,-79.14859598927322,-78.87567359533699,-78.662796414984,-79.10836427907007,-78.91021465630814,-78.74451594175278,-78.84579034257854,-78.70643339981532,-78.72729527739402,-78.88006524935899,-79.27090124208574,-79.1325764253463,-79.0082424043473,-78.95179859828806,-78.84657629243459,-78.80251011522348,-78.71170059505997,-78.62805212537475,-78.64571960469752,-78.56959446201337,-78.49876801005855,-78.78541004026147,40,-78.8967198373515,-78.84579034257854,-83.0,0.8428444760737964,-2.818751889377115,14.032883114870446
HDOK,PLOK,17472,4,4,-79,9,10,2,29,-83.0,-77.05940535242226,-77.52760028678041,-77.68480731337647,-78.76469881359273,-79.21355031291803,-79.34560758641564,-79.15115876329924,-78.87791083658449,-78.66477974339202,-79.52107025722782,-79.2841334406705,-79.08599970018109,-79.07906248098678,-78.92209352060135,-79.21188393169405,-79.33208011860212,-79.6940491891563,-79.52994964423958,-79.38244786730222,-79.24907277338787,-79.12782428829534,-79.0691185279343,-78.96487741489074,-78.86885653989133,-78.92258571824107,-78.87991018029463,-78.79508102774193,-78.98047765916681,40,-79.07552045825129,-79.07906248098678,-83.0,0.8782438158700325,-2.0428056610688983,10.746159870120971
HDOK,PLOK,17472,5,5,-79,9,10,2,29,-82.0,-77.04950446035188,-77.02486288108649,-77.01658891414951,-79.01446442062844,-79.01155994541703,-78.6737873882756,-78.43191450417257,-78.25002757133743,-78.10815728782363,-77.99431451652444,-77.90086622188585,-77.82272192827995,-77.75635655327942,-77.69925172697683,-77.72062395954643,-78.0755007377175,-78.38999290736926,-78.30532585509165,-78.22922241028725,-78.16040761829797,-78.0978495421551,-78.19686070028301,-78.13656348198873,-78.08102117731066,-78.26717220018173,-78.30107021091506,-78.24236065949054,-78.14349404268961,40,-78.21040840770739,-78.14349404268961,-82.0,0.7316563313695889,-2.918675432325037,13.078287683027368
HDOK,PLOK,17472,6,6,-79,9,10,2,29,-83.0,-77.05940535242226,-78.02536511625702,-78.34970792977353,-79.26320581184117,-79.61195643216698,-79.67711505122173,-79.29025496191151,-78.99933853553362,-78.77242616065477,-79.00126838542838,-78.81318391655617,-78.65590198845786,-78.68365886813733,-78.55654283165833,-78.80124703795514,-78.94904601290702,-79.46320224531019,-79.31316401693626,-79.17830133157707,-79.11233722259682,-78.99846021013421,-78.99854035961832,-78.89785493791024,-78.80510935979986,-78.86186652153917,-78.82199963793421,-78.73978364333118,-79.01579919373168,40,-79.0246911404587,-78.94904601290702,-83.0,0.7991596064600428,-2.7647206870438517,13.85516091903853
HDOK,PLOK,17472,7,7,-79,9,10,2,29,-83.0,-77.05940535242226,-77.02983545730379,-77.68547452946022,-79.01545242386784,-79.21315090780874,-79.17735951747429,-78.86271726965376,-78.6261082193724,-78.44155514278734,-78.60165667657817,-78.45112876761641,-78.32525277213375,-78.21835043469756,-78.12636512744078,-78.33057575248975,-78.57723244917533,-78.98740818373145,-78.8663514562497,-78.75753895209047,-78.65914774445467,-78.56970237259293,-78.59210032027028,-78.51189113591406,-78.43800708153279,-78.60720131687627,-78.57911434097025,-78.50785831356403,-78.4413762115675,40,-78.62963166310679,-78.57723244917533,-83.0,0.9257125371098849,-3.0595876824391866,14.879180461689929
HDOK,PLOK,17472,8,8,-78,9,10,2,29,-83.0,-77.05940535242226,-77.02983545730379,-77.35269061321982,-78.76594880323756,-79.01374795141467,-79.01143945411367,-78.7207737068551,-78.50219483868162,-78.33170515305916,-78.7085549521869,-78.54798046199814,-78.41370321108141,-78.29966596408714,-78.20154134441036,-78.54253673345117,-78.7749455285959,-79.17249475799812,-79.04016406316285,-78.92121789154815,-78.81366354786996,-78.71588816227606,-78.73067681475877,-78.64348621883421,-78.56317129252585,-78.63142048337075,-78.60221321485848,-78.52991487281541,-78.46246028792136,40,-78.65873934945029,-78.63142048337075,-83.0,0.9372307118175437,-2.8587268931557257,14.118510734240902
HDOK,PLOK,17472,9,9,-79,9,10,2,29,-82.0,-77.04950446035188,-77.52262771056311,-77.68148953054657,-78.76221131708786,-79.21156230907329,-79.17603766945554,-78.86158643705005,-78.62512102919514,-78.44067999249907,-79.11452943219247,-78.9158003921175,-78.74961715126014,-78.68914881847337,-78.56161829142245,-79.01915239416026,-79.21952334452895,-79.58868060259256,-79.43099925418585,-79.28926650842062,-79.1611079284382,-79.04460166614868,-79.04228005031561,-78.93939104578668,-78.84461565482785,-78.89949627230345,-78.8578887701035,-78.77405331266672,-78.96037706482026,40,-78.91148166933061,-78.9158003921175,-82.0,0.6303391946762132,-1.3731730233348263,8.013335397329868
HDOK,PLOK,17472,10,10,-79,9,10,2,29,-83.0,-77.05940535242226,-77.52760028678041,-77.35202339713607,-79.26595529475149,-79.21255111211669,-79.0089447066812,-78.7186394662354,-78.50033169698516,-78.33005346625119,-78.29614654555698,-78.1743312826084,-78.07246567114544,-77.98595456211305,-77.91151511451709,-77.91780316243313,-78.25942566212383,-78.56217187641063,-78.46701708301171,-78.38148667451746,-78.304147767134,-78.23384059745376,-78.32577311896561,-78.25898136020534,-78.24632529493277,-78.4246243920925,-78.45123922375879,-78.38575343896274,-78.32465499181926,40,-78.44686767583181,-78.32465499181926,-83.0,0.951986949771899,-3.53852722264556,16.534981410827346
