hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,rssi_19,rssi_20,rssi_21,rssi_22,rssi_23,rssi_24,rssi_25,rssi_26,rssi_27,rssi_28,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance,rssi_skewness,rssi_kurtosis
HDOK,PLOK,17472,1,1,-96,9,10,2,29,-101.0,-95.05940535242226,-95.52760028678041,-95.35202339713607,-97.26595529475149,-97.21255111211669,-96.84102897644856,-96.57498862307392,-96.50195149916655,-96.33148943105172,-96.19470339133329,-96.08242202294969,-95.98852894280978,-95.90878864206734,-95.84017521189871,-95.85153292480376,-96.19761007372543,-96.50430400279058,-96.47358590837318,-96.38767252252781,-96.30998731667098,-96.23936533435179,-96.3310102810315,-96.26395467677588,-96.20218693844073,-96.33508272246385,-96.3658394336807,-96.30420723289969,-96.24670419199573,48,-96.40326399119098,-96.30420723289969,-101.0,0.9595221577895107,-3.6211080484970815,16.945351393452672
HDOK,PLOK,17472,2,2,-94,6,10,2,29,-99.0,-94.04950446035188,-93.52709805160988,-93.35168829775246,-95.265704055117,-95.01154897020226,-94.84169398620466,-94.72006387153088,-94.75562236587437,-94.55637024656049,-94.39648184084146,-94.54718469683432,-94.49971997835863,-94.4594097561328,-94.42472437631831,-94.39454196477058,-94.83855725141136,-95.10431851751797,-94.97614056424435,-94.86092710718297,-94.75674798490512,-94.66204094190525,-94.835789128208,-94.79368250752974,-94.90150222928335,-95.09618038060088,-95.13798786547929,-95.08663724923403,-95.17099821100908,48,-94.82837471920593,-94.79368250752974,-99.0,0.8120733717368733,-3.309993821968667,16.11154294292647
HDOK,PLOK,17472,3,3,-94,6,10,2,29,-115.0,-94.20791873347788,-94.60218893003989,-94.734574055825,-95.55175789390279,-96.2441695692377,-96.37108538795121,-95.88394218741523,-95.51761347336542,-95.23188014600979,-96.0299115280885,-95.74515246996333,-95.59377182799145,-95.54587485493788,-95.4291614944282,-95.4697272911263,-95.57259138803606,-95.91920074241985,-95.74138679778966,-95.6398600153914,-95.54805675431653,-95.41068991361388,-95.33726036889504,-95.26988988847032,-95.2078321044479,-95.24545998423865,-95.18784942972077,-95.1342488579809,-95.34878185541406,48,-96.12833923946536,-95.51761347336542,-115.0,12.914044975858815,-5.25379550932672,28.037335123859677
HDOK,PLOK,17472,4,4,-93,7,10,2,29,-98.0,-89.08910802863338,-90.53804767438552,-91.02456189466028,-93.27069550318228,-93.216339480288,-93.18001267847728,-93.00949336890388,-93.00828748702534,-93.00734690926461,-92.90386054945772,-93.66475703868326,-93.86732419813146,-93.71669533265847,-93.58708504719075,-93.54536471396798,-93.97924177766349,-94.04443022646502,-93.98081203955513,-93.92362848295537,-93.87192156531539,-93.82491589695067,-94.04223830203144,-93.93935140075929,-94.28439565208228,-94.55588617138066,-94.62268574704471,-94.59458764704922,-94.52428161256317,48,-93.54542608368021,-93.82491589695067,-98.0,2.171972112270368,0.4406272891428203,4.660051317917336
HDOK,PLOK,17472,5,5,-95,6,10,2,29,-99.0,-94.04950446035188,-93.52709805160988,-93.35168829775246,-94.76519732059097,-94.41074331288488,-94.00594158909834,-93.86057665499816,-94.00531030831281,-93.89121389817757,-93.79965806841973,-94.28839988699683,-95.0440746147967,-94.87918806725608,-94.73730960040699,-94.68491378081575,-95.04219097772547,-95.03949654496837,-94.9761788777712,-95.21077673506778,-95.14299457581666,-95.29701697281608,-95.59386991206519,-95.46319209778173,-95.39168789886506,-95.65808204934176,-95.85892374957629,-95.91041372624437,-95.87027320530633,48,-94.92261776675225,-94.9761788777712,-99.0,1.1134650733543876,-1.8135359345347302,6.490169730639563
HDOK,PLOK,17472,6,6,-93,8,10,2,29,-97.0,-91.05940535242226,-91.52760028678041,-92.01759122961688,-93.26445580148601,-93.41215407066363,-93.51086264915244,-93.29253342227823,-93.12835117600582,-93.00029039965686,-93.41118696668599,-93.27855990224971,-93.16765313499965,-93.15412929080416,-93.06699267197493,-93.55967661503419,-93.72371382206705,-94.06067207902345,-93.93515271146646,-93.82232893877344,-93.7762930103728,-93.68053228660409,-93.64510906886534,-93.61260881019714,-93.5338028206665,-93.60344701039354,-93.57553369536866,-93.50443924117756,-93.4381078875087,48,-93.40562704663088,-93.50443924117756,-97.0,0.890692787432142,-1.0698161062888079,7.76717227826653
HDOK,PLOK,17472,7,7,-92,7,10,2,29,-99.0,-93.05940535242226,-93.52760028678041,-94.01759122961688,-94.76394906696,-94.81134841334625,-94.67511025204612,-94.28853986892084,-93.99784129982612,-93.77109885180262,-93.89734583307575,-93.7190282791288,-93.56991374103471,-93.44327567468333,-93.33430853960374,-93.45267844717773,-93.6239080126992,-93.96724014522349,-93.8474118904639,-93.6814013477354,-93.58727250414569,-93.44779152542367,-93.42448298148109,-93.3527182712934,-93.28661277735627,-93.36799846441913,-93.35097616272722,-93.29001465286132,-93.2331373687312,48,-93.88931038762021,-93.58727250414569,-99.0,1.1319941302974121,-4.021290756222554,18.718988680945763
HDOK,PLOK,17472,8,8,-94,7,10,2,29,-103.0,-93.09900892070375,-94.04525542112621,-94.36297906109313,-95.52340916512367,-96.2215133035118,-96.18431773539636,-95.72416364416843,-95.50515417395927,-95.2208348988851,-96.02000097687402,-95.73617333842996,-95.49882807281739,-95.45858979670564,-95.34846644730587,-95.750084346052,-95.90132244925049,-96.22693812708627,-96.09129118541814,-95.91106192910935,-95.80407614034591,-95.6529071839102,-95.61892191415282,-95.53736147187581,-95.41336408309579,-95.39372933885043,-95.2830039230827,-95.17998555013084,-95.39250199772961,48,-95.72776705504107,-95.53736147187581,-103.0,2.3093019685290783,-3.7224090710356266,18.751255245883655
HDOK,PLOK,17472,9,9,-92,8,10,2,29,-103.0,-97.05940535242226,-97.52760028678041,-97.01923948089566,-98.01543820506917,-98.01233819262596,-97.67443495553613,-96.99894948338645,-96.49098853042709,-96.09478324351072,-95.87958280912048,-95.51496940823324,-95.12332513687846,-94.79071455540272,-94.50451607492364,-94.53972690946904,-94.5706662155906,-94.85353574562382,-94.55789785961204,-94.29216212256979,-94.05187668587664,-93.83343826282633,-93.73800372713553,-93.60006452636924,-93.47300292497627,-93.5455351024382,-93.52030058654995,-93.4516984736755,-93.38769248244482,48,-95.48696163242658,-94.79071455540272,-103.0,4.292092902259276,-1.725165664210175,4.371266888992789
HDOK,PLOK,17472,10,10,-91,8,10,2,29,-96.0,-90.05940535242226,-90.52760028678041,-90.35202339713607,-92.51620866201449,-92.41255326500631,-92.00744762178762,-91.71735871959571,-91.75326083207207,-91.66777045549456,-91.59916932812705,-91.54285781805382,-91.49576842820917,-91.37511133953818,-91.19579072691764,-91.18187714760231,-91.70740710188952,-91.91768120878963,-91.73995982177799,-91.63851623530336,-91.54678820223154,-91.40948974971997,-91.54433156465875,-91.46652894531387,-91.54146758084468,-91.89574697396222,-91.94682579621517,-91.90410118588544,-91.9965102388322,48,-91.71239855124765,-91.63851623530336,-96.0,0.9254987166342209,-2.888620383346782,13.590401539994977
