hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance,rssi_skewness,rssi_kurtosis
HDOK,PLOK,17472,1,1,-115,-3,8,2,19,-113.0,-114.98019821585925,-113.99452518861217,-113.66356320154608,-114.4985177450194,-113.99681200497758,-113.82943158925711,-113.70957346864691,-113.61944089337283,-113.77612568685718,-113.69639305319664,-113.63094420161308,-113.57621389011734,-113.52973323902044,-113.48973844493847,-113.59706295547096,-113.55692870923063,-113.45749892730147,-113.42963181705262,70,-113.73854385432053,-113.63094420161308,-114.98019821585925,0.16841509716482347,-1.567680449185841,3.8934885258272804
HDOK,PLOK,17472,2,2,-115,-3,8,2,19,-113.0,-114.98019821585925,-113.99452518861217,-113.66356320154608,-113.99801101049337,-114.19921175381259,-113.99784523646758,-113.5646376029784,-113.7469624995699,-113.88917439114381,-113.7978280832069,-113.72284610059332,-113.66014389626558,-113.60689297912816,-113.7120723870448,-113.8035970638125,-113.88401861668832,-113.76369996683802,-113.83900530040023,70,-113.8328543944453,-113.7978280832069,-114.98019821585925,0.12911292754713657,-1.1729021910810529,5.804213587939429
HDOK,PLOK,17472,3,3,-114,-3,8,2,19,-112.0,-114.97029732378887,-114.9850822713481,-114.32447881902948,-113.99302353469882,-113.79362306682216,-114.33202419095782,-114.13953825456068,-114.24883720170024,-114.33408946461296,-114.09430471922394,-114.08544171356387,-113.99128669487612,-113.83065831766086,-113.91894347017104,-113.78257658194204,-113.72997221090583,-113.81107970501583,-113.7616753322152,70,-114.00668067753129,-113.99302353469882,-114.9850822713481,0.3487570070732112,1.7235736218240068,6.76198818978752
HDOK,PLOK,17472,4,4,-113,-2,8,2,19,-113.0,-113.0,-113.0,-113.66556783248082,-113.49900724126054,-113.80040861586433,-113.66600741864697,-113.42525878945558,-113.24421728945332,-112.98951271299292,-112.99059008876748,-112.8974918256497,-113.07987075394527,-112.99276230931257,-112.99330875406504,-113.13591130859477,-113.1267754245544,-113.24640473701851,-113.23139576636838,70,-113.20971004570688,-113.1267754245544,-113.0,0.07089968935477788,-0.9928323146990077,-0.21748114951245512
HDOK,PLOK,17472,5,5,-115,-3,8,2,19,-112.0,-112.99009910792962,-112.9950274237827,-112.9966822171701,-112.99751250349513,-112.59640929307905,-113.00000998181208,-112.85550220255232,-113.12790402941617,-113.11338772487065,-113.10173922246723,-113.28014276530178,-113.25584219994427,-113.39653577146824,-113.51759712256741,-113.48081484624818,-113.44849473451038,-113.41985261789684,-113.51610233276773,70,-113.10998189985682,-113.11338772487065,-113.51759712256741,0.12829992852107158,1.5462899354788529,3.6065556458014307
HDOK,PLOK,17472,6,6,-114,-2,8,2,19,-113.0,-113.0,-112.50223517052339,-113.33345113232417,-113.25000386364238,-113.19980274993324,-113.16625272527571,-112.99772181613434,-112.8709876009067,-112.88562969845385,-112.89737914253134,-112.9070237207462,-113.08857581905198,-113.0007651749393,-112.92520752790524,-113.07264959565688,-113.06776612945849,-113.19116393903387,-113.17951978809327,70,-113.02821766287423,-113.0007651749393,-113.0,0.03236215821506801,1.0062827197512019,2.5300982242117214
HDOK,PLOK,17472,7,7,-114,-2,8,2,19,-113.0,-114.98019821585925,-113.49676035913556,-113.33144650138944,-113.24850089834919,-113.60020428517844,-113.33150481411128,-113.28360026778432,-113.50162353796006,-113.44469241485575,-113.3990084515419,-113.36150858734068,-113.24340656041223,-113.22377201913639,-113.35787701218659,-113.19031795900096,-113.1775248895926,-113.1661876581866,-113.27788857737008,70,-113.40084331628377,-113.33144650138944,-114.98019821585925,0.15718683599206493,-3.5227046882282305,14.074188470090338
HDOK,PLOK,17472,8,8,-115,-3,8,2,19,-113.0,-114.98019821585925,-114.4922900180888,-113.66289598546233,-114.49801750200729,-114.1972135629765,-113.99618257330488,-113.85222787882802,-113.74397482705368,-113.88652580070597,-113.58998838657737,-113.72250498822122,-113.65983237317623,-113.5259409645515,-113.7882319924061,-113.73221744811241,-113.81743709982653,-113.76523330135157,-113.71862151823626,70,-113.87523865456558,-113.76523330135157,-114.98019821585925,0.17252401909804857,-0.8709449166143961,2.0705485826160026
HDOK,PLOK,17472,9,9,-115,-3,8,2,19,-113.0,-113.0,-113.0,-113.0,-113.0,-113.0,-113.16791573023265,-113.1436508431615,-113.37945099283841,-113.56337313373011,-113.71096011039498,-113.83210747111718,-113.75992755255112,-113.85995876622599,-114.02153161491114,-114.09106502794761,-114.08494368643404,-114.0795189472226,-114.13558715951554,70,-113.51736794927805,-113.56337313373011,-113.0,0.20028101454657524,-0.05005082989188362,-1.8095434346730408
HDOK,PLOK,17472,10,10,-114,-2,8,2,19,-112.0,-112.99009910792962,-112.4972625943061,-113.33013334949428,-112.99726299987451,-113.39941529627507,-113.1644314549023,-112.99616373087096,-113.25069822425979,-113.22224554932072,-113.61034030868272,-113.55297892046227,-113.67849860068361,-113.78509833130306,-113.87682325715299,-113.95664015626133,-113.82511587207063,-114.02787277071268,-113.96526312921647,70,-113.37507071861997,-113.39941529627507,-114.02787277071268,0.2682039458152495,1.0071112482530398,1.0720164585954097
HDOK,PLOK,17472,11,11,-114,-3,8,2,19,-113.0,-114.98019821585925,-114.9900548475654,-113.99501268561897,-114.24651414509944,-113.99621242005212,-113.66101695383959,-113.85450848891055,-114.00001294251697,-114.11350519709458,-113.79364982639373,-113.90702579002195,-114.00183420384992,-113.84035500527655,-113.77690830622865,-113.86382551400001,-113.94019854330163,-113.88015485885009,-113.82654299000416,70,-113.98250162813072,-113.90702579002195,-114.9900548475654,0.1756843643007183,-0.7989185971688696,3.137843395863309
HDOK,PLOK,17472,12,12,-115,-3,8,2,19,-113.0,-112.00990089207038,-112.5027374056939,-112.66821839922696,-112.75124786201633,-113.20280033059764,-113.5045784254592,-113.14265097190601,-113.37857812882768,-113.33561188736195,-113.30113394117322,-113.46079784366925,-113.59431363358459,-113.46570733475589,-113.58154624137501,-113.54021951522058,-113.50390625403259,-113.21627431943416,-113.20310064853788,70,-113.1770170544707,-113.30113394117322,-113.59431363358459,0.16954095352378792,1.470461896613692,1.94327300521044
HDOK,PLOK,17472,13,13,-115,-3,8,2,19,-113.0,-113.0,-113.99552965895323,-113.33144948407289,-114.24951660365811,-113.99861198087426,-113.8309293208867,-113.71085476856516,-113.49353583962498,-113.66451006646312,-113.39078068395237,-113.54201934967132,-113.495002691513,-113.2937417507772,-113.42256403773533,-113.53466219846717,-113.4987224970805,-113.46687269635815,-113.43843461240824,70,-113.54514411795064,-113.495002691513,-113.0,0.09447655223612995,-0.40699466902556375,0.4917754251071522
