hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,rssi_19,rssi_20,rssi_21,rssi_22,rssi_23,rssi_24,rssi_25,rssi_26,rssi_27,rssi_28,rssi_29,rssi_30,rssi_31,rssi_32,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance,rssi_skewness,rssi_kurtosis
HDOK,PLOK,17472,1,1,-111,3,11,2,33,-112.0,-107.04950446035188,-108.51815736951633,-108.01293901461945,-108.00970098264186,-108.81095841836853,-109.1785329340578,-109.00822745692989,-109.00718237574547,-108.77937977423466,-108.69931284297108,-108.82155484453367,-109.18400782269214,-109.33049595884408,-109.38104343121452,-109.35396514162312,-109.46461070708807,-109.49880215100315,-109.52933104381798,-109.73167888080509,-109.74670013476955,-109.81426607208556,-109.92803837998568,-110.13318168415621,-110.4687537143258,-110.4464879692569,-110.5183479171267,-110.8108262807714,-111.08370953165415,-111.25267785044477,-111.4111093955115,-111.47702176572476,-111.4983341682626,point2,-109.69572243864044,-109.49880215100315,-112.0,1.265399822924002,-0.095031275816186,-0.1955786077078563
HDOK,PLOK,17472,2,2,-109,6,11,2,33,-108.0,-109.98019821585925,-110.48781967704201,-109.99269721825644,-109.99452476397815,-110.99963095646183,-111.16760865490967,-110.9988818053439,-111.25307103913262,-111.11085534112648,-110.79127219436917,-110.62292372010326,-110.48214562830375,-110.44325305193334,-110.33428762486857,-110.31053196771379,-110.28965817820212,-110.27115980424198,-110.25464295642237,-110.23979669707393,-110.1703899313787,-110.16120413654842,-110.10076088091193,-110.44834095195085,-110.37756250824243,-110.31212845473505,-110.25143405360406,-110.33033642296728,-110.31577175229012,-110.25900279128132,-110.33260972090356,-110.19436218826665,-110.10493756749831,point2,-110.34496366230064,-110.31212845473505,-111.25307103913262,0.2852035969923746,2.2199240310407173,10.726606941886889
HDOK,PLOK,17472,3,3,-106,6,11,2,33,-111.0,-105.05940535242226,-106.02536511625702,-105.68414009729271,-105.51293173426556,-107.01634516108305,-107.01360055142402,-106.72262251190962,-107.51999758858494,-107.23399367911587,-107.0044919339305,-106.81610450748782,-107.00554325702181,-106.92443048606283,-106.77913622218485,-106.72376805539024,-106.74233621605542,-106.75879133933547,-106.77348380731428,-106.78669021282606,-106.68666704833122,-106.70355896315449,-106.66693715573336,-106.98599356112942,-106.8889407689106,-106.846716189271,-106.85380655383227,-106.95065148459595,-107.12918894968725,-107.12361509355696,-107.20294602588766,-107.23601042722103,-107.1448885579337,point2,-106.89463935179424,-106.85380655383227,-111.0,0.7753821314560163,-2.712073837897631,14.502807859276837
HDOK,PLOK,17472,4,4,-109,5,11,2,33,-109.0,-109.99009910792962,-110.49279225325931,-110.32879891732674,-110.74702261563931,-111.6010262224799,-112.1717673863738,-112.00243957375831,-112.63724768202077,-112.45143034634226,-112.0968593843578,-111.89979102187417,-111.99522700484901,-111.99561202146542,-111.92044343688181,-111.9260970067338,-111.99828418025551,-112.06225652845725,-112.05846436756092,-112.11335802093889,-111.93906483948852,-111.83452901607451,-111.79108992636839,-111.95275314344178,-111.90619339890077,-111.81564944164816,-111.77792039597811,-111.69769343509569,-111.66693184052338,-111.63815707196318,-111.56889807964411,-111.42084853437375,-111.32219414482879,point2,-111.63093758626769,-111.89979102187417,-112.63724768202077,0.5306784882443444,2.018575092844792,4.525523231712755
HDOK,PLOK,17472,5,5,-108,6,11,2,33,-112.0,-108.0396035682815,-108.51765513434582,-108.67817174771668,-108.25820361700492,-109.00956138789071,-109.00795588046101,-108.57328719484539,-108.50046619247392,-108.2166789738741,-107.88622439600019,-107.61496943263779,-108.25557286844693,-107.99296006230996,-107.76699194747346,-107.6414232701527,-107.73274605699191,-107.62208809201005,-107.52328369052209,-107.49277506977934,-107.35322359685848,-107.22636029586656,-107.16252551735307,-107.35585548175425,-107.28959667662771,-107.27584086930815,-107.26308145058684,-107.52195442436599,-107.63121248742759,-108.03542874459774,-107.99165226388267,-107.99199855523328,-108.03307661764896,point2,-108.01401289590089,-107.88622439600019,-112.0,0.7464054547912976,-3.0792776762266265,13.068318477279108
HDOK,PLOK,17472,6,6,-108,7,11,2,33,-106.0,-104.01980178414075,-106.49876929981767,-106.33278689892386,-105.99925248962414,-106.200203942256,-106.8382494720272,-106.71711711147934,-107.3881679055877,-107.3441132846502,-107.30876197631528,-107.27974371332465,-107.77593879302381,-107.71334720866658,-107.50848982972579,-107.47235474974367,-107.57504223031813,-107.60218121113213,-107.5655012339803,-107.53253123512586,-107.4467364942558,-107.47656316892912,-107.5558614412382,-107.93089326205441,-107.8854017800535,-107.890845181722,-107.84963784824033,-107.9917949333868,-108.12442794954356,-108.07591451526916,-108.03042635273313,-107.98768090314272,-107.90667895555063,point2,-107.29773385321158,-107.53253123512586,-108.12442794954356,0.6938977767286566,2.1522169800611968,5.999088209052838
HDOK,PLOK,17472,7,7,-108,7,11,2,33,-113.0,-107.05940535242226,-109.02089477521025,-108.68115741384642,-108.7609488446582,-110.01375874896618,-110.17936416881908,-109.71992589935144,-110.13657271443743,-109.78059139813512,-109.4949367946843,-109.3544387010388,-109.32369344580958,-109.1362512717085,-109.05046444111164,-108.97581473451197,-108.9774404548679,-108.97888116993701,-108.91925569792976,-108.92396327306274,-108.87223761307686,-108.87912533856513,-108.7813126890602,-109.09460691469808,-109.04111497014561,-108.94416225448145,-108.9004886626167,-108.85985497121283,-108.86603402398876,-108.82866899342434,-108.79363402612304,-108.76071149539885,-108.72971098994269,point2,-109.1769521891892,-108.97581473451197,-113.0,0.7449228520447378,-2.398557131873863,11.811351186572226
HDOK,PLOK,17472,8,8,-107,7,11,2,33,-108.0,-107.00990089207038,-109.49379672360037,-108.66390128361314,-108.74801111912173,-109.40101488158896,-109.33367817491279,-108.99644689052847,-109.75903980931844,-109.33241238467924,-108.78460512820735,-108.61688324236262,-108.4766291227741,-108.35751591805561,-108.25502363400328,-108.30796428098652,-108.3544825445959,-108.3318443069567,-108.31163105325146,-108.29346225917759,-108.22105116777023,-108.15522377166975,-108.09509180731426,-108.4429574833264,-108.37244212237516,-108.25975140681791,-108.20147978186014,-108.19238819901175,-108.27208655730071,-108.1740574022018,-108.12441989552254,-108.16074181714171,-108.11343928095927,point2,-108.4731325558508,-108.31163105325146,-109.75903980931844,0.27513202003311316,-0.41498047632546,1.6072391400980197
HDOK,PLOK,17472,9,9,-109,5,11,2,33,-115.0,-108.06930624449262,-108.5325728629977,-108.02255726372555,-109.26817906883704,-110.41913645858894,-111.18833550524107,-110.43858814716135,-111.01799509421933,-111.81040882827645,-112.13808063289325,-112.68899923969369,-112.88946354565776,-112.9790456580469,-112.98062770827484,-113.12413142262547,-113.25022628533463,-113.29810891252457,-113.52359798125839,-113.49307103665605,-113.29752061813164,-113.1736602887935,-112.95641199640862,-113.0593668949419,-112.76325391263298,-112.48950004473987,-112.2355752734862,-112.08957302755589,-111.99744288117708,-111.86811823368296,-111.83141540761841,-111.71395905156264,-111.56260783820734,point2,-111.97487385955894,-112.2355752734862,-115.0,2.572783863229068,1.0769399856673771,0.9632812285685444
HDOK,PLOK,17472,10,10,-109,5,11,2,33,-106.0,-106.99009910792962,-107.99055708273593,-107.328131701243,-106.74550890357517,-107.80061781738219,-108.00201295240448,-107.71270939437699,-108.13027287589227,-107.88850027519577,-107.69449162020618,-107.62922147029836,-108.26858863440769,-108.16625714481206,-108.078204874504,-108.00158383490852,-108.06869682500935,-108.12817242658973,-108.1203652057866,-108.22995215854316,-108.27306126686088,-108.36616128021673,-108.55531066038901,-108.98074970807222,-109.12829634516828,-109.12220228419876,-109.11654964064125,-109.291786631439,-109.36710247138159,-109.39440882984547,-109.46229098133418,-109.48459690711988,-109.46484861995178,point2,-108.27216090704303,-108.13027287589227,-109.48459690711988,0.6789641314970554,0.45119474399250453,0.4015946677015898
