hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance,rssi_skewness,rssi_kurtosis
HDOK,PLOK,17472,1,1,-91,6,7,2,11,-92.0,-93.98019821585925,-91.50123070018233,-91.66721310107614,-92.00074751037586,-91.5989947062059,-91.33049834247521,-91.57175191132681,-91.88019672121214,-91.66680619446186,-91.49557252711048,28,-91.88120090275328,-91.66680619446186,-93.98019821585925,0.4816100127655856,-2.821077555506014,8.614427619202477
HDOK,PLOK,17472,2,2,-88,7,7,2,11,-89.0,-87.01980178414075,-87.5077099819112,-88.00432009829726,-87.75298561188845,-87.6017850833325,-87.8365673620869,-87.86018441390931,-87.87794429275856,-87.8917968494444,-87.80018113217017,28,-87.83211605544903,-87.8365673620869,-89.0,0.20231858279598677,-1.1821661160953458,4.386162278022737
HDOK,PLOK,17472,3,3,-89,7,7,2,11,-90.0,-91.98019821585925,-89.99899552965894,-91.66324938243483,-91.24701562388239,-90.59501049814148,-90.32718314561731,-90.42440944459804,-90.62454662645561,-90.32667705739317,-90.08765380045816,28,-90.66135812040902,-90.42440944459804,-91.98019821585925,0.41608741065514127,-1.0433613675296491,-0.07893295934319955
HDOK,PLOK,17472,4,4,-89,7,7,2,11,-90.0,-89.00990089207038,-86.51614842883423,-87.00995036580626,-87.50796698778376,-87.80756923317624,-88.00779711613933,-88.44018939392222,-88.63832214983502,-88.6793703157476,-88.71230911623843,28,-88.21177490905032,-88.44018939392222,-90.0,0.868901444974992,0.06413873347706427,0.1288538586539456
HDOK,PLOK,17472,5,5,-89,6,7,2,11,-90.0,-89.00990089207038,-91.99156155307698,-90.99601798376979,-90.74676112947688,-90.19520778232561,-89.82659786454403,-89.85165557193635,-89.74347521664274,-89.65909544599677,-89.38592231611027,28,-90.12783597781362,-89.85165557193635,-91.99156155307698,0.63325890833776,-1.1246256099739902,1.398446849237284
HDOK,PLOK,17472,6,6,-90,6,7,2,11,-92.0,-91.00990089207038,-90.50720774674069,-90.33841716643285,-90.25372713099343,-90.00197702862997,-90.00164505442388,-90.29042000728452,-90.25352981292933,-90.22475577044881,-90.09893465046466,28,-90.4527741145835,-90.25372713099343,-92.0,0.30999506740229943,-2.2194218957456746,5.186661824434901
HDOK,PLFL,16960,7,6,-89,3,7,2,11,-90.0,-89.00990089207038,-89.0049725762173,-89.66888561531071,-89.50149473776541,-89.40079391663288,-89.50141004368132,-89.28444677819718,-89.24831532489438,-89.1066393706049,-89.30114733755825,28,-89.36618241753935,-89.30114733755825,-90.0,0.08006567640814065,-0.8185811492669095,0.7584572309476147
HDOK,PLOK,17472,8,7,-89,7,7,2,11,-89.0,-88.00990089207038,-88.0049725762173,-88.0033177828299,-88.25274086376788,-88.40279150827249,-88.83890366872734,-89.4402084567341,-89.63833879121992,-89.45239762149569,-89.30319048991228,28,-88.75879660465885,-88.83890366872734,-89.63833879121992,0.3784214189589575,-0.023704964725535124,-1.8584359738665164
HDOK,PLOK,17472,9,8,-89,6,7,2,11,-89.0,-89.0,-89.0,-88.6672160837596,-88.50024301210672,-88.60059489071631,-88.66766129130033,-89.29371168797822,-89.5104505691766,-89.33902390996028,-89.20146384116794,28,-88.98003320783324,-89.0,-89.0,0.10258558816776685,-0.03569926266729,-1.2776227086131584
HDOK,PLOK,17472,10,9,-89,7,7,2,11,-89.0,-88.00990089207038,-88.0049725762173,-88.0033177828299,-88.25274086376788,-88.40279150827249,-88.3351564780294,-88.28672424312632,-88.37732709637305,-88.33450283923878,-88.40287042740091,28,-88.31002770066604,-88.33450283923878,-89.0,0.07091608208947965,-1.3795956566265601,3.438734289218659
HDOK,PLOK,17472,11,10,-89,7,7,2,11,-89.0,-88.00990089207038,-88.5027374056939,-89.33378623170776,-89.00000173601386,-88.79920003588182,-89.504580429418,-89.28715902310472,-89.25068305069418,-89.10873837438753,-88.99483590713585,28,-88.98105664419164,-89.00000173601386,-89.504580429418,0.16246429594495462,1.2839417115513838,1.8485948701087862
