hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,rssi_19,rssi_20,rssi_21,rssi_22,rssi_23,rssi_24,rssi_25,rssi_26,rssi_27,rssi_28,rssi_29,rssi_30,rssi_31,rssi_32,location_id,rssi_variance
HDOK,PLOK,17472,1,1,-84,7,9,2,33,-81,-82,-84,-81,-81,-81,-81,-82,-81,-88,-86,-81,-84,-81,-82,-81,-81,-82,-81,-83,-87,-88,-86,-83,-81,-82,-83,-80,-82,-81,-81,-84,-81,332,2.889417360285374
HDOK,PLOK,17472,2,2,-79,8,9,2,33,-79,-79,-80,-79,-82,-81,-79,-78,-85,-79,-79,-79,-79,-82,-79,-79,-87,-85,-83,-85,-78,-80,-77,-77,-77,-84,-75,-80,-82,-75,-75,-75,-79,332,6.2259215219976225
HDOK,PLOK,17472,3,3,-69,8,9,2,33,-65,-69,-71,-65,-65,-65,-65,-65,-65,-66,-71,-65,-72,-65,-68,-65,-65,-65,-65,-66,-73,-69,-71,-69,-64,-65,-69,-64,-65,-65,-66,-67,-65,332,4.385255648038049
HDOK,PLOK,17472,4,4,-70,8,9,2,33,-65,-65,-66,-65,-65,-65,-65,-65,-65,-65,-69,-65,-65,-65,-66,-65,-65,-67,-66,-69,-71,-73,-69,-67,-65,-68,-67,-65,-68,-66,-67,-68,-68,332,2.0451843043995246
HDOK,PLOK,17472,5,5,-72,7,9,2,33,-69,-69,-69,-75,-71,-69,-70,-69,-70,-69,-69,-69,-69,-70,-69,-68,-69,-75,-71,-75,-69,-72,-69,-69,-75,-75,-68,-69,-75,-68,-68,-68,-68,332,4.722948870392391
HDOK,PLOK,17472,6,6,-71,9,9,2,33,-66,-67,-70,-66,-66,-66,-66,-66,-66,-73,-71,-66,-71,-66,-69,-66,-66,-68,-67,-69,-75,-73,-73,-70,-67,-68,-70,-66,-68,-67,-70,-69,-71,332,4.784780023781214
HDOK,PLOK,17472,7,7,-70,8,9,2,33,-67,-66,-67,-67,-67,-66,-68,-67,-66,-66,-69,-67,-67,-67,-67,-66,-66,-69,-67,-71,-71,-75,-70,-68,-66,-70,-68,-66,-69,-67,-67,-66,-66,332,1.8216409036860879
HDOK,PLOK,17472,8,8,-69,8,9,2,33,-68,-67,-67,-73,-69,-67,-66,-67,-67,-66,-67,-67,-66,-67,-65,-65,-66,-70,-68,-71,-67,-70,-67,-66,-71,-73,-65,-65,-71,-65,-65,-66,-65,332,3.3365041617122477
HDOK,PLOK,17472,9,9,-79,8,9,2,33,-76,-77,-80,-75,-75,-75,-76,-76,-75,-81,-81,-75,-81,-77,-77,-75,-75,-77,-76,-77,-83,-82,-82,-79,-75,-77,-79,-75,-77,-76,-77,-75,-80,332,4.646848989298455
HDOK,PLOK,17472,10,10,-79,8,9,2,33,-75,-76,-76,-76,-76,-76,-75,-76,-75,-77,-80,-76,-77,-75,-77,-75,-75,-77,-76,-78,-83,-83,-81,-79,-75,-77,-78,-75,-77,-76,-78,-77,-75,332,2.2354340071343635
HDOK,PLOK,17472,11,11,-79,8,9,2,33,-77,-76,-77,-77,-81,-86,-76,-76,-82,-76,-77,-76,-76,-79,-77,-77,-78,-83,-81,-83,-77,-79,-77,-76,-77,-83,-76,-82,-83,-76,-76,-76,-82,332,6.406658739595719
HDOK,PLOK,17472,12,12,-81,8,9,2,33,-78,-77,-78,-82,-80,-77,-78,-77,-79,-77,-78,-77,-77,-78,-77,-77,-77,-82,-80,-83,-79,-82,-79,-78,-81,-83,-77,-77,-82,-77,-77,-77,-77,332,3.1438763376932224
HDOK,PLOK,17472,13,13,-78,8,9,2,33,-76,-75,-76,-78,-77,-75,-83,-76,-75,-76,-78,-76,-75,-76,-76,-75,-75,-78,-77,-81,-79,-82,-78,-77,-77,-80,-77,-75,-79,-77,-75,-78,-75,332,2.487514863258027
HDOK,PLOK,17472,14,14,-79,7,9,2,33,-75,-77,-82,-75,-75,-75,-75,-84,-75,-75,-82,-75,-76,-75,-80,-75,-77,-76,-75,-76,-81,-78,-81,-82,-76,-76,-82,-75,-76,-75,-82,-75,-77,332,6.753864447086801
HDOK,PLOK,17472,15,15,-79,9,9,2,33,-77,-76,-76,-77,-77,-76,-78,-76,-76,-77,-79,-77,-77,-77,-77,-76,-76,-78,-77,-81,-81,-83,-80,-77,-77,-80,-77,-76,-79,-77,-77,-77,-79,332,1.6908442330558862
HDOK,PLOK,17472,16,16,-79,9,9,2,33,-77,-77,-77,-77,-77,-76,-76,-77,-76,-78,-80,-77,-77,-76,-77,-76,-76,-78,-77,-80,-83,-83,-81,-79,-77,-79,-79,-77,-78,-76,-77,-81,-76,332,2.104637336504162
HDOK,PLOK,17472,17,17,-81,9,9,2,33,-77,-77,-80,-76,-76,-76,-76,-78,-76,-81,-82,-76,-83,-76,-79,-76,-77,-77,-77,-78,-83,-82,-83,-81,-77,-77,-81,-77,-77,-77,-81,-76,-78,332,4.670630202140308
