hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,rssi_19,rssi_20,rssi_21,rssi_22,rssi_23,rssi_24,rssi_25,rssi_26,rssi_27,rssi_28,rssi_29,rssi_30,rssi_31,rssi_32,location_id,rssi_variance
HDOK,PLOK,17472,1,1,-111,3,9,2,33,-111,-110,-111,-112,-113,-112,-111,-111,-113,-112,-112,-112,-112,-112,-111,-111,-111,-117,-115,-115,-111,-113,-113,-112,-117,-117,-110,-112,-115,-111,-111,-110,-113,344,2.390011890606421
HDOK,PLOK,17472,2,2,-103,8,9,2,33,-101,-101,-101,-105,-103,-101,-101,-101,-102,-101,-102,-101,-101,-102,-101,-101,-101,-106,-104,-107,-103,-106,-103,-102,-103,-107,-101,-101,-105,-102,-101,-101,-101,344,2.487514863258027
HDOK,PLOK,17472,3,3,-104,8,9,2,33,-102,-102,-102,-106,-104,-102,-101,-101,-102,-102,-103,-102,-102,-102,-102,-102,-101,-105,-103,-109,-105,-107,-104,-102,-102,-106,-102,-101,-105,-103,-101,-102,-102,344,1.9928656361474433
HDOK,PLOK,17472,4,4,-104,8,9,2,33,-103,-103,-104,-101,-102,-101,-102,-102,-101,-107,-107,-102,-107,-101,-104,-102,-102,-102,-102,-104,-109,-107,-109,-106,-101,-103,-106,-101,-102,-102,-105,-109,-102,344,5.00832342449465
HDOK,PLOK,17472,5,5,-104,8,9,2,33,-103,-107,-109,-102,-103,-102,-102,-103,-102,-102,-109,-101,-103,-102,-107,-104,-106,-102,-102,-103,-106,-104,-107,-109,-102,-102,-109,-103,-103,-102,-106,-106,-103,344,4.86087990487515
HDOK,PLOK,17472,6,6,-104,8,9,2,33,-103,-103,-104,-103,-103,-102,-103,-102,-101,-106,-106,-102,-105,-103,-104,-103,-102,-104,-103,-105,-111,-111,-107,-105,-102,-105,-105,-102,-104,-102,-105,-104,-106,344,2.0047562425683716
HDOK,PLOK,17472,7,7,-105,8,9,2,33,-104,-104,-111,-102,-102,-103,-103,-104,-103,-102,-109,-103,-103,-103,-109,-106,-107,-103,-103,-103,-107,-105,-109,-109,-103,-103,-111,-103,-103,-103,-106,-104,-103,344,4.801426872770511
HDOK,PLOK,17472,8,8,-104,8,9,2,33,-104,-103,-103,-104,-104,-103,-102,-103,-103,-105,-106,-103,-105,-103,-104,-103,-103,-104,-103,-106,-109,-111,-107,-106,-102,-104,-105,-103,-104,-104,-105,-109,-103,344,2.0951248513674194
HDOK,PLOK,17472,9,9,-105,8,9,2,33,-103,-103,-106,-102,-102,-102,-102,-102,-103,-109,-107,-102,-107,-103,-104,-102,-102,-104,-103,-104,-109,-109,-109,-106,-102,-104,-106,-102,-103,-103,-104,-103,-107,344,4.447086801426872
HDOK,PLOK,17472,10,10,-105,8,9,2,33,-103,-104,-104,-106,-104,-103,-103,-103,-103,-104,-105,-103,-104,-104,-104,-103,-103,-106,-104,-109,-106,-109,-106,-104,-104,-107,-104,-103,-107,-103,-104,-103,-103,344,1.5219976218787163
HDOK,PLOK,17472,11,11,-105,7,9,2,33,-104,-111,-109,-102,-103,-103,-102,-104,-104,-104,-109,-102,-105,-103,-106,-103,-103,-103,-103,-104,-111,-107,-109,-107,-103,-104,-107,-103,-104,-102,-104,-104,-104,344,4.0428061831153395
HDOK,PLOK,17472,12,12,-104,8,9,2,33,-102,-107,-106,-101,-101,-101,-101,-101,-102,-103,-109,-102,-104,-102,-105,-102,-102,-102,-102,-103,-109,-106,-109,-107,-101,-103,-106,-101,-102,-101,-106,-102,-107,344,5.338882282996433
HDOK,PLOK,17472,13,13,-103,8,9,2,33,-102,-102,-103,-103,-106,-105,-102,-101,-107,-101,-102,-101,-102,-105,-102,-102,-104,-109,-107,-107,-102,-104,-102,-101,-102,-109,-101,-107,-109,-102,-101,-102,-104,344,4.932223543400713
HDOK,PLOK,17472,14,14,-104,8,9,2,33,-103,-105,-106,-101,-101,-102,-102,-103,-101,-105,-109,-101,-106,-101,-105,-102,-102,-102,-102,-103,-109,-106,-109,-107,-102,-103,-106,-101,-103,-102,-106,-105,-102,344,4.454221165279429
HDOK,PLOK,17472,15,15,-104,8,9,2,33,-103,-104,-109,-101,-102,-101,-102,-102,-102,-102,-109,-101,-102,-101,-107,-105,-106,-102,-101,-102,-106,-104,-109,-109,-101,-101,-109,-101,-101,-101,-106,-109,-109,344,8.646848989298455
HDOK,PLOK,17472,16,16,-103,8,9,2,33,-103,-102,-102,-107,-103,-101,-101,-107,-102,-102,-103,-102,-102,-103,-102,-102,-101,-105,-104,-107,-105,-109,-104,-102,-102,-107,-103,-102,-105,-103,-102,-104,-102,344,2.7158145065398345
HDOK,PLOK,17472,17,17,-104,8,9,2,33,-103,-107,-107,-101,-102,-102,-102,-102,-102,-102,-109,-102,-103,-102,-106,-103,-103,-101,-102,-102,-107,-106,-107,-109,-101,-101,-107,-101,-102,-102,-107,-102,-105,344,4.730083234244947
HDOK,PLOK,17472,18,18,-104,8,9,2,33,-103,-105,-106,-102,-102,-101,-101,-104,-101,-104,-109,-102,-106,-102,-105,-102,-102,-102,-102,-103,-109,-106,-109,-107,-101,-102,-107,-101,-102,-101,-105,-106,-109,344,5.631391200951248
HDOK,PLOK,17472,19,19,-102,8,9,2,33,-102,-102,-103,-101,-101,-101,-101,-101,-101,-105,-105,-100,-103,-101,-102,-100,-101,-102,-101,-104,-107,-107,-106,-103,-100,-102,-103,-100,-102,-100,-103,-101,-101,344,2.2758620689655173
HDOK,PLOK,17472,20,20,-103,8,9,2,33,-101,-101,-101,-103,-102,-101,-104,-102,-101,-101,-104,-101,-101,-101,-101,-100,-101,-103,-101,-105,-106,-107,-105,-103,-101,-103,-102,-101,-102,-101,-101,-101,-104,344,1.7241379310344827
HDOK,PLOK,17472,21,21,-101,7,9,2,33,-102,-102,-109,-101,-101,-101,-101,-100,-100,-100,-107,-99,-100,-100,-106,-106,-105,-100,-99,-100,-103,-101,-105,-105,-99,-100,-106,-99,-100,-100,-103,-105,-100,344,5.2175980975029725
