hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,rssi_19,rssi_20,rssi_21,rssi_22,rssi_23,rssi_24,rssi_25,rssi_26,rssi_27,rssi_28,rssi_29,rssi_30,rssi_31,rssi_32,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance,rssi_skewness,rssi_kurtosis
HDOK,PLOK,17472,1,1,-110,4,11,2,33,-117.0,-110.06930624449262,-111.03033769247432,-111.02024179636302,-111.26542958592674,-112.01533637248686,-112.18067688453425,-111.86555525615199,-112.26370370631325,-112.12028126731833,-111.90246138014389,-111.72366305362276,-111.74763348890743,-111.6066595487849,-111.4853569514015,-111.4508657753081,-111.42055882378524,-111.39370077184655,-111.36971972586068,-111.40646648902879,-111.38371152893447,-111.3630254745985,-111.29207696984628,-111.5796391572209,-111.60018161734246,-111.5241731829199,-111.45367034592752,-111.52344699562975,-111.58854883348599,-111.56315589909461,-111.58162505736219,-111.55749735089967,-111.49402623811044,point1,-111.69220404442801,-111.5241731829199,-117.0,1.0261134698352774,-4.422843635490651,23.678710069309805
HDOK,PLOK,17472,2,2,-109,4,11,2,33,-110.0,-110.0,-110.49776482947661,-109.99933278391623,-110.75025985877691,-112.00521612589642,-112.00434025630754,-111.57019405129367,-111.49776595114632,-111.32777891646107,-111.08864246378097,-110.98632898045068,-110.98751485260306,-110.74652511269524,-110.6901625589418,-110.64111717433404,-110.66524108214765,-110.68661971432493,-111.01026758621914,-110.95136670473764,-110.8421245588432,-110.85063569209778,-110.85841043622877,-111.06706155991672,-111.01491571922206,-110.96670734458954,-110.87573444932991,-110.97158990473895,-110.92875210057353,-110.88868109913082,-110.80883030095241,-110.73379411399748,-110.66313855769795,point1,-110.89626711638878,-110.87573444932991,-110.0,0.19691030211534424,-0.38169225901831777,1.6093976208622878
HDOK,PLOK,17472,3,3,-110,4,11,2,33,-115.0,-111.0396035682815,-111.51765513434582,-111.01260391523586,-111.00944974300738,-111.8107576279922,-111.84253439907884,-111.57627650259452,-111.75712298427608,-111.44420683072023,-111.29584115217897,-111.36201985357575,-111.41736048758526,-111.30302822411176,-111.20464975421862,-111.19010662119076,-111.24454721241435,-111.22892974974083,-111.21498521305546,-111.26075334771382,-111.19017337890863,-111.1799210498731,-111.11850353730694,-111.31405130611923,-111.24983541394629,-111.23796826182333,-111.27321714300149,-111.30601252572522,-111.3807011400549,-111.45056577552971,-111.43151648402969,-111.4550990364464,-111.39580085850186,point1,-111.44593327977532,-111.30302822411176,-115.0,0.4343294505356581,-4.953095948832613,26.717513755139905
HDOK,PLOK,17472,4,4,-110,4,11,2,33,-110.0,-110.0,-110.99552965895323,-110.6642334003133,-110.74826012249935,-111.60201523628992,-111.50092740827712,-111.42854022349192,-112.13624709231017,-111.89379645554756,-111.69924371547621,-111.63352695115057,-111.75205961287064,-111.77205987809272,-111.63826957628663,-111.52184836447337,-111.48677000201934,-111.45568352075433,-111.36701513108274,-111.40391957823343,-111.60523670695609,-111.57260813454656,-111.59485483085729,-111.71602479095283,-111.68103363759765,-111.60118474193438,-111.57337607141197,-111.5926270689863,-111.61058831143637,-111.62738947541179,-111.7699787364878,-111.69655423928238,-111.62741628189687,point1,-111.45360057442062,-111.60118474193438,-110.0,0.21367860468963568,2.085137766928325,4.394312670019444
HDOK,PLOK,17472,5,5,-110,4,11,2,33,-113.0,-110.02970267621113,-111.50821221708173,-111.33908736520006,-111.75473634478843,-112.60719102439049,-112.6731498303719,-112.28686274060139,-112.37744800140048,-112.10762257536037,-111.9938347359281,-111.99441416366847,-111.90815519370854,-111.83489829132458,-111.696363697085,-111.64687763773868,-111.60339487572428,-111.56486040683386,-111.53045370925906,-111.4995270602339,-111.47156234818885,-111.50005065034878,-111.42196968071306,-111.60222898338259,-111.57279887568419,-111.49809111819796,-111.47505119248139,-111.54386305189043,-111.51988390307872,-111.497453516523,-111.3918646710585,-111.37560884501274,-111.36030203800425,point1,-111.70265216428713,-111.56486040683386,-113.0,0.25524588550787286,0.11665286041924341,3.5885157716099996
HDOK,PLOK,17472,6,6,-111,4,11,2,33,-109.0,-111.97029732378887,-112.48284710082471,-111.32381160294571,-110.99252329168671,-111.39562732789727,-111.6650267366987,-111.71343249591258,-111.876856929789,-111.66384544840294,-111.5956475432942,-111.53966701982657,-112.01331544089335,-111.93157572189824,-111.86124187001839,-111.65791193542152,-111.68090690855436,-111.63742230644623,-111.59859572865818,-111.62199850405649,-111.47521279616277,-111.39568343684621,-111.32303501258926,-111.50827859227559,-111.43457107796675,-111.4139290040149,-111.34852567110894,-111.51329496494787,-111.66702524430299,-111.89711639456527,-111.77463036098963,-111.78397942947763,-111.792782697097,point1,-111.56213987634422,-111.63742230644623,-112.48284710082471,0.2741837884098864,3.5240474603893364,17.47188697900816
HDOK,PLOK,17472,7,7,-111,4,11,2,33,-113.0,-111.01980178414075,-111.5077099819112,-111.33875226581645,-111.75448510515393,-112.40618888247606,-112.3379833796627,-112.14463630273536,-112.761382070811,-112.6749699846098,-112.40016603797132,-112.36255738075145,-112.33110788278813,-112.30439885990745,-112.28141678360184,-112.11929126382012,-112.11127257012525,-112.16802916663671,-112.09688233848449,-112.14953613740906,-112.08518237236383,-112.02667972173595,-112.02529098293418,-112.27591423046967,-112.21356204508373,-112.20341787362034,-112.1940084854052,-112.18525403767815,-112.17708610988454,-112.16944573118684,-112.1200031995151,-112.1150250749728,-112.06958558690206,point1,-112.15548556456257,-112.16944573118684,-113.0,0.1283084955800172,0.9181882368959131,3.24251171057923
HDOK,PLOK,17472,8,8,-111,3,11,2,33,-110.0,-110.0,-110.99552965895323,-110.99701731655371,-110.99776374312962,-112.20302089576018,-112.16893049379613,-111.85550629331034,-112.25493119889133,-112.11250438442792,-111.99821502893894,-111.90440015388008,-111.91269281960822,-111.75840426612393,-111.62564496133393,-111.5811844246691,-111.54211752460944,-111.57135916837088,-111.5365566191483,-111.5052741566961,-111.47698770853212,-111.45127309504714,-111.42778332766922,-111.70850869946486,-111.67388484723278,-111.59437551825229,-111.56688181822844,-111.58642586277907,-111.60466051899743,-111.57857244607234,-111.5963898142723,-111.53016635235129,-111.46780903207701,point1,-111.53893248936905,-111.5811844246691,-110.0,0.24343564395361497,1.698523801549703,4.0524273308438
HDOK,PLOK,17472,9,9,-110,4,11,2,33,-115.0,-109.05940535242226,-110.52312994573364,-110.34904071368977,-111.51295893609208,-112.21316149459363,-112.00945259633882,-111.71907396261909,-111.75475819875459,-111.66909788045687,-111.49762878453639,-111.4508603219371,-111.41175111735515,-111.37853695790362,-111.34995746436122,-111.39615177866985,-111.43674212678067,-111.40885056426556,-111.50577043467828,-111.47628287629652,-111.44961942891214,-111.42538025120797,-111.40323826388875,-111.58444124557535,-111.60474903419927,-111.52852364802519,-111.50407602158687,-111.52645411776419,-111.5914233703512,-111.56590641409133,-111.49970207864506,-111.64490586536095,-111.57787268187099,point1,-111.51602739178684,-111.50407602158687,-115.0,0.6525707896684045,-1.5286702087886888,12.25456223971671
HDOK,PLOK,17472,10,10,-110,4,11,2,33,-110.0,-110.99009910792962,-111.99055708273593,-111.6609156174834,-111.74577262599448,-112.80082858398326,-112.66635686751253,-112.42555774074567,-112.75257266023455,-112.44017293989718,-112.189490069352,-112.17168129402225,-112.15678905683899,-112.0634759495609,-111.98318364679265,-111.84225162513405,-111.85285538485967,-111.86225244774938,-111.7488191888372,-111.7051613392789,-111.60970235489282,-111.57683303747329,-111.54680759608345,-111.82153658727006,-111.83025785044701,-111.69582094285279,-111.6173782902448,-111.77001586625916,-111.91242721399311,-111.91620554109704,-111.87746965085822,-111.8825526098185,-111.76508286149885,point1,-111.87487526156761,-111.85285538485967,-112.80082858398326,0.24264471847694344,1.3301904538102003,5.694562329425757
